ID	symbol	SAM24462135_NXG20262625	SAM24462136_NXG20262628	SAM24462137_NXG20262623	SAM24462138_NXG20262621	SAM24462139_NXG20262630	SAM24462140_NXG20262624	SAM24462141_NXG20262622	SAM24462142_NXG20262620	SAM24462143_NXG20262629	SAM24462144_NXG20262626	SAM24462145_NXG20262619	SAM24462146_NXG20262627
ENSMUSG00000000197	Nalcn	-0.805975671722289	-0.1470839804063	0.218622607252867	0.706411112009033	-1.58605727014336	-2.04813659580801	-2.56689437334375	-2.51012452874064	-1.44831933850498	-1.34474539868265	-2.13101266348519	-1.24424120851992
ENSMUSG00000000204	Slfn4	0.852789131091249	3.63648694427876	2.82709911681843	2.37806533291537	0.443428705610115	2.97199414569147	2.83694472457721	1.96522874911237	4.63291757907389	3.11095064595628	2.90094456967776	3.16345398792601
ENSMUSG00000000214	Th	-1.23822637398268	-0.707642264285258	-0.631117433187597	-0.455348369092287	1.15205602777738	0.544486205864183	1.22880443586366	0.923500862609798	0.0494332360767394	0.857865253989593	0.796439124543369	1.02950828962692
ENSMUSG00000000216	Scnn1g	-2.9688292408285	-0.226653537312894	-0.858556436381463	-0.843092915398556	-1.99458367653003	-0.51857616509385	-0.0152187240734955	-0.163760116612924	-0.328905295129707	0.628877399848571	-0.000989265697736869	-0.480901804072346
ENSMUSG00000000223	Drp2	-2.9688292408285	-1.87246131379965	-2.51608981626896	-1.54545066753591	-2.9688292408285	-2.96882924082849	-2.9688292408285	-0.841603278900255	-0.843157066386717	-2.20826377366446	-1.60443266619411	-0.722301574343643
ENSMUSG00000000244	Tspan32	6.16192425750235	6.02805214591471	5.96508221870411	5.90658565407297	7.09037728176517	6.81599687147012	6.86936514545965	7.09004609934982	6.45668626813073	6.36936752816831	6.55290111098919	6.60951329604446
ENSMUSG00000000253	Gmpr	-1.62072349945551	1.01266211140583	-0.98730799533739	0.587676809136951	-1.58605727014336	1.22219081484171	2.2524484918322	1.06208966299294	1.58127671470409	1.17356038531264	1.36450012470088	1.90077093968656
ENSMUSG00000000266	Mid2	4.28735620089134	3.59658935839507	3.85218603583411	3.85172993980675	3.42274545697615	3.86553263287975	3.25795118017345	2.45483047937443	3.37084193018366	3.81684341153592	3.31952232208359	3.69720873591212
ENSMUSG00000000275	Trim25	6.10719290817852	6.14430085942226	6.00476596699954	6.08430118666119	5.40001024959535	5.73867544144761	5.91084839681707	5.71763451537002	6.06438730747818	6.24249142487047	6.04877090980284	6.21632414724689
ENSMUSG00000000276	Dgke	4.26900514963066	3.65325382888694	4.26638520526772	4.28281034064395	4.50825999246866	4.38982814587969	4.07294436477638	4.26333879705741	4.12587031237931	4.34332904290193	4.38854694990287	4.13813573396269
ENSMUSG00000000278	Scpep1	6.30569004589521	6.1678294032947	6.17613457335248	6.20853919177835	5.78344317601018	5.97241739297231	5.75294138182932	5.87634979228833	5.77720617385007	6.08276010844286	5.89553430833878	5.79471944714999
ENSMUSG00000000282	Mnt	4.36888855183694	4.19375997530399	4.07409947119636	4.09605558394351	3.91430007386532	4.03906614487576	3.79442804782682	3.79671245883348	3.78974384237173	3.89630676217814	3.68552211737526	4.13209265549219
ENSMUSG00000000290	Itgb2	4.27637360472106	4.38657894448737	3.27592899122826	5.52423654438611	2.24110129311719	2.12040978984632	3.22033193573647	2.52840852486846	2.60778684296301	4.15512480280586	2.28922122013568	3.97215186413565
ENSMUSG00000000295	Hddc2	4.46874869653318	4.62339740578713	4.6701603753736	4.69308451555303	4.77384800600364	4.9148097008942	4.83001409611843	4.94140405597073	4.90072122384656	4.77334838903702	4.79964782521955	4.65469372897637
ENSMUSG00000000296	Tpd52l1	2.34021635906823	1.94825404477276	2.57685925016889	2.86868782019327	2.34970743692633	2.65244000020991	2.61332623175466	2.74965343870902	3.42314874808013	3.56455339912477	2.88793611222331	3.096754782255
ENSMUSG00000000301	Pemt	1.84115558069407	2.00160381391327	1.99594829199829	1.99826188915805	1.62516538415984	1.93201053629851	2.2399697091448	1.87408654570401	2.53834374561204	2.38568938982164	2.11037652286986	2.24114641123792
ENSMUSG00000000303	Cdh1	11.4289939327	11.1929314517575	11.2684654143781	11.4131584008222	11.1629353563054	11.3459180890456	11.0251294423177	11.3660211469084	10.8971302653248	11.1394206099409	11.1426709867683	11.1618307918156
ENSMUSG00000000308	Ckmt1	5.27345339023473	7.19449955600008	6.46620257048471	6.59586359414292	6.45297394463825	7.73814163142682	8.08897346562626	7.66320294807987	7.70112483070961	7.65166665351032	7.62576782347348	8.340032716045
ENSMUSG00000000317	Bcl6b	1.50719116079014	0.788165111104591	0.708833571769131	0.36509477820718	0.889608358270362	-0.775973638869392	0.856185884079695	0.552297717741316	1.62659453356019	1.28273971031124	0.929352750093057	0.834896141815034
ENSMUSG00000000320	Alox12	3.09068826433498	3.48862277523424	3.11274948939208	2.95116298375227	3.12290045328193	3.23344374562626	3.56355699445403	3.80660509622624	3.29567578863016	2.60128004574493	3.22957773533896	2.86134474887716
ENSMUSG00000000325	Arvcf	4.69178984131554	4.69261984753459	4.55928118113054	4.20427202458915	4.95668368669061	5.10532574904652	4.7219957000514	5.19404808165656	4.88215571394441	4.96778110661387	5.42523959607681	5.17170713317356
ENSMUSG00000000326	Comt	6.94755394183488	6.81879683479526	6.8296751163914	6.80602938177236	6.91047794372078	6.89509156745239	6.88847988114392	6.87536806892155	6.90990025156606	7.01124405338314	6.88991353212047	6.98130030140431
ENSMUSG00000000339	Rtca	5.47262257474156	5.59527757873846	5.3902582990905	5.57713821847075	5.4884542020235	5.45460538499181	5.66932360144509	5.48947898119707	5.62082503811241	5.57580258422651	5.32021144767722	5.30391567602246
ENSMUSG00000000340	Dbt	4.93699373973272	4.79438225188278	4.41389391178883	4.77688118173879	4.45252083865034	4.70158929685066	4.61975151371957	4.59552309107698	4.32113892114373	4.67912864595963	4.77512978131474	4.90024387120089
ENSMUSG00000000346	Dazap2	9.3041009571752	9.26869828427846	9.37563842741345	9.47101786693977	9.05835739664461	9.02015865342544	9.04626181089693	9.24971368383939	8.84502184750079	9.12585100720519	9.15127509479656	9.02247228935375
