motif	motif_name	motif_dir	motif_cat	motif_rank	GeneSymbol	edge_v
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rbm28	1.92009553233328
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fam71f2	1.92009553233328
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pprc1	1.91973437266016
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Map3k9	1.91937351307819
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Epn3	1.91937351307819
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Isg20	1.91901295308911
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Lrrc8c	1.91829272990265
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nsl1	1.91793306571489
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Eif3h	1.91793306571489
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Angptl4	1.91757369913923
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Shq1	1.91757369913923
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pgam1	1.91685585685695
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tada3	1.91578131326076
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ckap2	1.91399629438162
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cercam	1.91399629438162
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tnfrsf9	1.91221858219046
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Dnmt1	1.911155437273
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Klhl21	1.91044811711355
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rbm14	1.91044811711355
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Acer3	1.9100948885606
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cdk3-ps	1.90622821850127
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mlf2	1.9051796196452
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fam46b	1.90413354652146
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mtmr7	1.90343756162586
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cacul1	1.90308998699194
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Zfp395	1.90274269030658
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ccdc86	1.90135627418294
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Sim2	1.90066472231404
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ric1	1.90031935889075
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Axl	1.89928491342692
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gchfr	1.8955128886876
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Prps1l3	1.89414932561486
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Puf60	1.89380910273658
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pxylp1	1.89312945552135
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Eprs	1.89008413697621
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Prpf39	1.89008413697621
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Brpf1	1.89008413697621
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Shoc2	1.89008413697621
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ndst1	1.8897470826466
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fzd1	1.88941028970075
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mkl1	1.88907375773358
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Polr2d	1.88907375773358
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tnip3	1.88840147511961
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cbl	1.88806572366732
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ets1	1.88773023158273
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Eif2s1	1.88639084892697
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Plac1	1.88572270343841
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Itpripl2	1.88538901576783
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cdca4	1.8847224086041
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pxdc1	1.8847224086041
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Msh2	1.88405682306094
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Klf10	1.88339225601175
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Usp6nl	1.88306035344924
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Hars	1.88306035344924
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	P4hb	1.88206616496036
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fbxo2	1.88008458974201
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pdia6	1.87909718238547
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Wnk1	1.87909718238547
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tsc22d3	1.876801924968
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Hmmr	1.87647501905727
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Acvr1	1.87419354186047
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Xkr5	1.87321942298799
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Capza2	1.87192398733128
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Uts2	1.87192398733128
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Sesn2	1.87095494011204
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	1810037I17Rik	1.8699880503281
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Raph1	1.86902330839438
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nrp1	1.86806070478958
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Kcnab3	1.86742015234026
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tob2	1.86710023005552
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ptgr1	1.86678054326751
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Galnt3	1.86646109162978
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Adss	1.86582289242323
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Alg10b	1.86550414416533
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Adam9	1.8639139026159
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Anp32b	1.8639139026159
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Abcb10	1.86169730183372
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Notch3	1.86169730183372
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mief1	1.86106605974308
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nt5c3	1.86043573382415
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Slc7a1	1.85949195696182
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Plod2	1.85855022659953
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tbc1d1	1.85792353892672
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gse1	1.85792353892672
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Kbtbd2	1.85761053388116
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Klhl2	1.85729775426238
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gnl1	1.85698519974591
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gmcl1	1.85667287000795
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Vcl	1.85636076472546
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tmem109	1.85573722623801
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cap1	1.85449282859034
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Spty2d1	1.85418228550817
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Srd5a1	1.85387196432176
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Smarca2	1.85294232897164
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ubap2l	1.8523236757589
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Abcb9	1.85170590256525
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Acly	1.85170590256525
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Elp2	1.85170590256525
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Snx10	1.85108900689064
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Slc25a17	1.85108900689064
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nup160	1.85016530328422
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Slc23a2	1.85016530328422
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Topbp1	1.84955059053912
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rap2b	1.84710040360625
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cldn2	1.84649001069916
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Got2	1.84618513565547
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Wdr43	1.84588047448415
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nmt2	1.84436036624022
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cyp3a13	1.84345084866822
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nars	1.84284556009372
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nhlrc2	1.84254323186577
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Zfp239	1.84193920606339
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fen1	1.84163750790475
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cfdp1	1.83983170704149
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Klc1	1.83953146888096
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Atxn1l	1.83923143813887
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cds2	1.83863199776503
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ep300	1.83863199776503
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pdcd11	1.83803338363593
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fech	1.83713700667807
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ripk4	1.83713700667807
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tuba1c	1.83594470810655
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Camk2d	1.83594470810655
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	L3mbtl2	1.83445892327763
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rrp9	1.83416237530987
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	C1galt1	1.83356988615672
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Smarca5	1.83120797968582
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nip7	1.82856609905699
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tprg	1.82739706879014
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rbbp8	1.82564940252062
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Msn	1.82535880733955
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ttll7	1.82419836715172
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Arhgef10l	1.82217502813532
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mtmr10	1.82217502813532
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mtcl1	1.82073553566097
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cracr2b	1.82073553566097
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gm19705	1.82016107197681
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Aqp3	1.81987412483595
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cenpq	1.81958736716168
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Kdm4b	1.81958736716168
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Col4a5	1.81815641205523
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tcp1	1.817870785947
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ogg1	1.81758534756545
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tmem200b	1.81758534756545
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Strap	1.81644546638114
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pex1	1.81644546638114
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ndfip1	1.81644546638114
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Golga2	1.81559251458768
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ncl	1.81474123470341
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Hnrnpul1	1.81417464038704
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Usp14	1.81389162018679
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gtse1	1.81247927916354
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ahctf1	1.81247927916354
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pparg	1.81135270400028
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Xpo5	1.81135270400028
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Dhx16	1.81107151623915
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tmem95	1.80910828307783
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tle6	1.8085489855351
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ctbs	1.80715388481116
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Osbpl9	1.80493100353141
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Arntl	1.80327127737671
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Atad1	1.8021683066711
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ralgapa1	1.8018930011266
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Usp12	1.80161786999171
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gna15	1.80161786999171
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Evpl	1.79914950190892
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Taf5l	1.79914950190892
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ppl	1.79914950190892
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nup98	1.79887610279262
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Spred1	1.79887610279262
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ddx11	1.79778422419887
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mpp1	1.79778422419887
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Trappc8	1.79642322502203
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Mal2	1.79588001734408
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Bard1	1.7956086680807
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Snrnp200	1.79479563605186
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pex5	1.79371395558757
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Arv1	1.79155864356143
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ankhd1	1.7912899800936
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rbpj	1.79048498545737
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Atp8a1	1.78968148017377
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Kctd20	1.78941397509484
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nsmce2	1.78834559944682
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Prps1	1.78727984558216
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Galnt1	1.78701381526333
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Glis2	1.7867479478036
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Slk	1.7864822430037
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Smndc1	1.7851561519523
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Cdv3	1.78489141894691
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pkdcc	1.78436243656494
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ell	1.78383409771401
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pgk1	1.78198995701564
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rab27b	1.78120200188826
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nfe2l2	1.78067749158066
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Plxna3	1.78067749158066
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Plekhg3	1.78041547378575
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Pik3ap1	1.77858576215766
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Klhl28	1.77728352885242
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gpatch2l	1.77598518862714
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Zswim4	1.77572598570574
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tdp1	1.77572598570574
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tshz2	1.77572598570574
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Acot7	1.77494930386195
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Xrn2	1.77494930386195
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Jade3	1.77391588402418
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gnb1	1.77288491741087
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Gmps	1.77185639240226
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nelfe	1.77031815768232
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Usp9x	1.77006231409207
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Rps7	1.76980662113095
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Paqr7	1.76980662113095
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Hk2	1.76955107862173
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ash2l	1.76955107862173
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Ifrd1	1.76776647888527
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Fry	1.76295920862081
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Josd1	1.76295920862081
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Tex261	1.7619538968712
Sp2	Sp2_Zf_HEK293-Sp2.eGFP-ChIP-Seq_Encode	up	Zf	42	Nedd4l	1.75995022788735
